6/25/2021 19:20,1.41E+18,Misc,"#Vaccines have proven to work against #COVID-19.   To help keep everyone safe, we created NowAware: A simple, accessible &amp; highly accurate detection process that, in conjunction with the deployment of the vaccine, will help bring the spread of COVID-19 to an end https://t.co/fdk7Qy4Stj",Vaccines,TweetDeck,1.25E+18,NowAwarekit,nowawarekit,"Lowell, MA",NONE,"The Reliable, Rapid Result Coronavirus Test Kit",https://t.co/BT12qp8L2x,FALSE,14,4,0,3/31/2020 15:46,3,None,FALSE,FALSE,2479,None,NONE,FALSE,FALSE,None,None,None,None,FALSE,0,0
6/25/2021 18:34,1.41E+18,Credible,#COVID19TN Covid positive cases today in TN 5755 Individuals Tested 168406 TPR in TN is 3.42%. TPR dipped. TPR yesterday 3.68%. Fatality dipped. Follow appropriate covid protocols. Stay home Stay safe. Avoid third wave #CovidVaccine #COVID #Corona #DeltaPlusVariant https://t.co/cPfZ7oiwqK,COVID19TN,Twitter for Android,1.30E+18,AIIEAchennai1,iceuchennaidiv1,,NONE,unity is our strength,None,FALSE,194,193,0,8/28/2020 7:44,206,None,FALSE,FALSE,392,None,NONE,FALSE,FALSE,None,None,None,None,FALSE,1,0
6/25/2021 16:54,1.41E+18,Credible,45k+ New #Covid cases Reported today in India.  (60k recovered)  Stay Safe.. Be Vaccinated 👍  #CovidIndia #COVID19India,Covid,Twitter for Android,3316848282,TollywoodBoxoffice.IN,TBO_Updates,Hyderabad,NONE,"Official Twitter Handle of https://t.co/2DkwTB9VIi, Portal for Tollywood News, Boxoffice Updates.  Contact us at info@tollywoodboxoffice.in",https://t.co/ZHgk2srDSu,FALSE,16625,273,25,8/16/2015 14:07,1255,None,TRUE,FALSE,8602,None,NONE,FALSE,FALSE,None,None,None,None,FALSE,3,25
6/25/2021 16:21,1.41E+18,Credible,Breaking now: the ministry states that pregnant women can get the vaccine and the jab is safe for them and their child.  #Covid #Covid19 #Immunise #Vaccine #VaccineForAll #VaccineNews #VaccineUpdates #India #VacineUpdatesIndia #women #womenhealth #mothers #pregnant https://t.co/m3x4drg7fP,Covid,Twitter for Android,1.40E+18,immunise.in,immunise_india,,NONE,"Verifiable & scientific information by public health experts & doctors in 12 languages on Covid19 vaccine for India. Solving vaccine access, equity & hesitancy.",https://t.co/JJI31oB3d2,FALSE,18,8,0,6/8/2021 10:51,9,None,FALSE,FALSE,68,None,NONE,FALSE,FALSE,None,None,None,None,FALSE,0,2
6/25/2021 15:53,1.41E+18,Credible,"Premier Alan #Winde has called on residents to be safe over the weekend, as the chances of getting infected with #Covid-19 are greater now than in previous weeks. The Western Cape recorded nearly 1 700 new Covid-19 cases over the last 24 hours. #Smile904FMNews",Winde,Fabrik.fm,872016284,Smile90.4 FM,Smile904FM,"Cape Town, South Africa",NONE,"Smile 90.4FM is a bilingual radio station offering entertainment, information + inspiration to the Cape Metropole. Studio: 0861 99 00 44 Whatsapp: 082 9 904 904",https://t.co/gs1g4xOBWB,FALSE,11850,1378,54,10/10/2012 15:38,3391,None,TRUE,FALSE,21639,None,NONE,FALSE,FALSE,None,None,None,None,FALSE,0,0
6/25/2021 14:33,1.41E+18,Misinformation,"This is enlightening. About time the truth came out. Just 6% of deaths were attributed to #covid Yet @BBCNews @SkyNews etc harps on every day about thousands testing positive, and deaths within 28 days of pcr test, no matter the ACTUAL cause, nothing said on jab side effects! https://t.co/s0mWhOK1pc",covid,Twitter for Android,450870940,Fiona Anderson,FionaLegal,"Wokingham, England",NONE,Elected public Governor of an NHS Hospital FT in South England. Writer/Researcher/ Nature Photographer. ❤ cats. LL.B (Hons) grad. Stands up for what's right...,https://t.co/CaSUWIHiGk,FALSE,327,1652,8,12/30/2011 19:19,6069,None,TRUE,FALSE,15131,None,NONE,FALSE,FALSE,None,None,None,None,TRUE,0,1
6/25/2021 10:55,1.41E+18,Credible,CDC links Pfizer Covid vaccine to heart inflammation - latest update and symptoms to spot  https://t.co/nGvloF4VzT  #COVID #CovidVaccine #Pfizer #Covid19UK #Covid19 #Covid_19 #UK #eu,COVID,Twitter for iPhone,2418922083,Villain 💫🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧🇦🇺🇨🇦🇳🇿🇺🇸,Villain1982,Villain Park 🏴󠁧󠁢󠁥󠁮󠁧󠁿,NONE,Aston Villa F.C - U.K. Exit From EU - 2021 🥂,None,FALSE,268,240,7,3/18/2014 1:39,43614,None,FALSE,FALSE,28436,None,NONE,FALSE,FALSE,None,None,None,None,FALSE,1,1
6/25/2021 7:46,1.41E+18,Credible,SARS-CoV-2 infection pathogenesis is related to oxidative stress as a response to aggression' https://t.co/mb66AWkpuH  #CovidVaccine #Covid   'Oxidative Stress and Endometriosis https://t.co/qyxIzioFre  'Are Covid vaccines causing period problems? https://t.co/gEvzUr6cV1,CovidVaccine,Twitter for Android,463244647,Elizabeth Maiden,Fair_Maiden7,"Yorkshire, England",NONE,"Realistic idealist, frustrated with politics, religion and liars in general. “Very Voluntarily Persona Non Grata” Very into facts. INFP.",None,FALSE,474,255,2,1/13/2012 22:03,4931,None,FALSE,FALSE,10250,None,NONE,FALSE,FALSE,None,None,None,None,FALSE,0,0
6/24/2021 17:56,1.41E+18,Credible,"There are other side effects  following #COVID-19 vaccines are #fatigue, a #fever, #headaches, body aches, chills, #nausea, #diarrhea, and pain at the site of injection, according to the World Health OrganizationTrusted Source. https://t.co/amz1Py2lDg",COVID,Twitter Web App,110838368,Adino Adonai,Adinoadonai,los angeles,NONE,"artist, musician,counselor, humanitarian, philosopher, priest (not Joel Osteen)
 A servant of humanity!",https://t.co/7VEEuqfE4K,FALSE,381,142,23,2/2/2010 23:14,423,None,TRUE,FALSE,42099,None,NONE,FALSE,FALSE,None,None,None,None,TRUE,0,0
6/24/2021 17:43,1.41E+18,Misinformation,She says one death could occur out of 1 million people who are not vaccinated! And mild side effects shouldn't stop that!   1 million shots given to persons with unknown heart issues will be higher than that! Enough isnt known at this point how #Covid effect the ❤️ heart! https://t.co/IPZeALk7u7,Covid,Twitter Web App,110838368,Adino Adonai,Adinoadonai,los angeles,NONE,"artist, musician,counselor, humanitarian, philosopher, priest (not Joel Osteen)
 A servant of humanity!",https://t.co/7VEEuqfE4K,FALSE,381,142,23,2/2/2010 23:14,423,None,TRUE,FALSE,42099,None,NONE,FALSE,FALSE,None,None,None,None,TRUE,0,0
6/24/2021 14:38,1.41E+18,Credible,"But I was told, I was a conspiracy theorist, for even mentioning this treatment? Why would this effective treatment not be used?  instead they injected the population with a jab that’s new and no one knows the long term side effects 🤷🏻‍♀️  Nothing makes sense!! #Covid https://t.co/0uqgnLGirm",Covid,Twitter for iPad,53013955,Sarah A 🌸,sarahandrews77,worcestershire UK,NONE,#OriginalBrexiteer🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁷󠁬󠁳󠁿🇮🇪🇬🇧 #SilentMajority. #DefundTheBBC #ReformNHS #VaccineRefusenik #freethinker,None,FALSE,6425,6419,29,7/2/2009 8:56,43294,None,TRUE,FALSE,14913,None,NONE,FALSE,FALSE,None,None,None,None,TRUE,1,2
6/24/2021 13:06,1.41E+18,Misc,I just wanted to say 30% of the people I know have had horrible side effects from the #vaccine I only know 2 people who have got #covid so I know more people affected by the #vaccine then #covid,vaccine,Twitter for iPhone,2281406539,Andy Harris,AndyHar36971693,Omaha NE,NONE,realtor & Husband,None,FALSE,32,110,0,1/8/2014 1:31,1614,None,FALSE,FALSE,740,None,NONE,FALSE,FALSE,None,None,None,None,FALSE,0,0
6/24/2021 10:44,1.41E+18,Misc,"🚨 Car insurance might be void if you have an accident caused by the side effects of a coronavirus vaccine, lawyers warn. 👇  https://t.co/pNqBfdrKVQ #Covid #Covid19 #Coronavirus #Lockdown #Vaccine #Insurance #uk",Covid,Twitter Web App,266067803,Infinite Idiocracy,Infinite_Ennui,,NONE,Ego Odi Hypocrisis,None,FALSE,998,987,15,3/14/2011 16:00,190147,None,FALSE,FALSE,81111,None,NONE,FALSE,FALSE,None,None,None,None,FALSE,0,0
6/24/2021 10:02,1.41E+18,Misinformation,"(YouGov):What side effects of the #COVID-19 vaccine have #Britons experienced? : Four in ten vaccine recipients report no side effects at all As the coronavirus vaccination programme continues apace, a YouGov survey conducted on .. #TrendsSpy https://t.co/glsSI5e1TT https://t.co/5qzF4iPGXu",COVID,Newsoneplace To Twitter,3534222021,NewsOnePlace.com,newsoneplace,,NONE,"https://t.co/WWMmIkl7DB is a news aggregator, it gathers news from different sources around the UK and the world, 24/7 automatically. All news in one place. #TrendsSpy",https://t.co/ojosfP11T7,FALSE,790,136,1504,9/3/2015 13:15,12,None,FALSE,FALSE,1450360,None,NONE,FALSE,FALSE,None,None,None,None,FALSE,0,0
6/24/2021 2:58,1.41E+18,Credible,The W.H.O. Is recommending NOT to vaccinate children and Young People! The Risk are Too HIGH &amp; side effects unknown! Facebook censoring! ☠️☠️☠️ Wake up People!   #Covid #ChinaVirus #CCPVirus #Vaccine #Vax #Jab #ExperimentalDrug #WHO 💀💀👇👇👇 https://t.co/GOybYwRxYv,Covid,Twitter for iPad,1.35E+18,RRowe,RRowe74038797,"Texas, USA",NONE,"Flightsim enthusiasts, Digital Combat Simulator, Private Pilot, Proud Disabled USCG veteran, conservative, Christian!",None,FALSE,76,351,0,1/11/2021 2:20,7522,None,FALSE,FALSE,3492,None,NONE,FALSE,FALSE,None,None,None,None,FALSE,1,3
6/25/2021 17:36,1.41E+18,Credible,"TMC MP #MimiChakraborty  and more than 250 others had taken a #Covid-19 vaccine at the fake vaccination centre run by Debanjan Dev, who identified himself as an IAS officer. He was arrested. @mimichakraborty #fakevaccinationcamp  https://t.co/BYLQqhmSrz via @utkaltoday",MimiChakraborty,Twitter for Android,1.25E+18,Utkal Today,utkaltoday,"Bhubaneshwar, India",NONE,"New age media company focusing on social issues, politics, culture, international relations, Science etc.",https://t.co/8ugSGat0jb,FALSE,64,207,0,4/14/2020 12:14,56,None,FALSE,FALSE,4142,None,NONE,FALSE,FALSE,None,None,None,None,FALSE,0,0
6/25/2021 8:01,1.41E+18,Credible,The Bombay High Court on Thursday directed both the state and the BMC to file affidavits to state the new policy guidelines to ensure there is no repeat of the fake vaccination camps that occurred in  #covid #vaccine #health https://t.co/M3nflNTk4H,covid,Twitter for iPhone,1.18E+18,NewsHamster,NewsHamster1,"Bengaluru, India",NONE,"Official handle of NewsHamster Latest updates and neutral news Brought to you by, freedom of speech and expression. RT doesn't equate to endorsement or like.",https://t.co/FPSFG5n1K4,FALSE,167,388,1,10/10/2019 15:01,1059,None,FALSE,FALSE,2855,None,NONE,FALSE,FALSE,None,None,None,None,FALSE,0,0
6/25/2021 6:37,1.41E+18,Credible,"Over 2,000 in Mumbai duped in fake vaccine drives, says govt #fake #vaccine #mumbai #maharashtra #covid #counterfeit #anticounterfeiting #ktpil #trackpack https://t.co/ySgzE6tUYy",fake,Twitter Web App,3010939058,Arun Agarwal,ArunKTPIL,,NONE,"MD of @KTPIL, Vice President @ASPAGlobal. Views are my own.",https://t.co/QCm4ayOMDe,FALSE,22,95,0,2/6/2015 6:24,71,None,FALSE,FALSE,165,None,NONE,FALSE,FALSE,None,None,None,None,FALSE,1,0
6/25/2021 6:20,1.41E+18,Misinformation,"Africa’s biggest seizure to date of 500,000 fake #Chinese #COVID-19 vaccines, is latest setback in uphill battle to combat 3rd wave with legitimate inoculation doses - https://t.co/2EK3AyQwzg",Chinese,Hootsuite Inc.,3402412635,ADF Magazine,ADFmagazine,Africa,NONE,"Africa Defense Forum (ADF) magazine is a security affairs journal that focuses on all issues affecting peace, stability, and good governance in Africa.",https://t.co/eiFtgoUia6,FALSE,1353,338,31,8/4/2015 9:19,642,None,FALSE,FALSE,16262,None,NONE,FALSE,FALSE,None,None,None,None,FALSE,0,0
6/24/2021 20:44,1.41E+18,Misc,"Young people citing fake medical conditions to get an early jab, GGD hardly checks https://t.co/4w2VbPxjPu #CoronaCheck #Covid #india #news #vaccine #Europe",CoronaCheck,Twitter for iPhone,1.37E+18,Abhi,abhiscien,,NONE,A composed scientist| travel enthusiast|walker|outdoorsman|porch gardener|my pics © |🌲✈️🚆🚝🎢🥢#travel #photography #world #india 🇮🇳,None,FALSE,0,33,0,3/10/2021 6:04,6,None,FALSE,FALSE,89,None,NONE,FALSE,FALSE,None,None,None,None,FALSE,0,1
6/24/2021 19:00,1.41E+18,Credible,A fake #COVID vaccination camp was allegedly held in Kasba area of #Kolkata in West Bengal on Tuesday triggering concerns among people who took the 'fake' jab.   https://t.co/xd4T5LUU42,COVID,Twitter Web App,3638215945,Mirror Now,MirrorNow,India,NONE,MIRROR NOW's Mission: Demand accountability and relentlessly drive improvement by addressing everyday issues.,https://t.co/OujxBx98Ll,FALSE,101870,24,356,9/21/2015 13:31,1,None,FALSE,TRUE,123721,None,NONE,FALSE,FALSE,None,None,None,None,FALSE,2,4
6/24/2021 12:46,1.41E+18,Misinformation,"How some corrupted #tanzanians people can start lie about #covid whereas in USA everybody know that all about this fake pandemic was false ? #Fauci lied about #Vaccine, #mask, #treatments, #LockDown, danger of #covid... Eh guys, it is too late to start propaganda... #FauciEmails https://t.co/raMtb8bpyG",tanzanians,Twitter for Android,1.36E+18,Truth About Covid,Vaccineinauwa,,NONE,Truth- Ntasema Ukweli- Vaccine inauwa Vaccine ni mbaya. Telegram : https://t.co/njWepb7a5t Let's join us on telegram to share information.,https://t.co/njWepb7a5t,FALSE,280,1441,0,1/29/2021 10:13,186,None,FALSE,FALSE,437,None,NONE,FALSE,FALSE,None,None,None,None,FALSE,1,2tweet_created_at,id_str,tweet_text,hashtags,source,user_id_str,user_name,user_screen_name,location,profile_location,user_profile_description,url,protected,followers_count,friends_count,listed_count,profile_created_at,favorites_count,utc_offset,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translation_enabled,tweet_geo,tweet_coordinates,tweet_place,tweet_contributors,tweet_is_quote_status,tweet_retweet_count,tweet_favorite_count
6/25/2021 20:29,1.41E+18,Credible,"COVID-19 BY THE NUMBERS 7:00 P.M. ET, JUNE 24, 2021   reported 7-day change -33%  Deaths + 27%  Hospitalized -20%  #Covid #Canada https://t.co/UrgjZzjlaJ",Covid,Twitter Web App,257120803,chris west,cwest0583,St. Marys Ontario Canada,NONE,"Director, AllRoads Dodge Jeep Ram Chrysler  https://t.co/hfd6oHaUDt ; Director Goals childrens breakfast program; Board Member Transport Action Ontario",https://t.co/hfd6oHaUDt,FALSE,2566,3070,100,2/24/2011 19:38,144,None,TRUE,FALSE,21266,None,NONE,FALSE,FALSE,None,None,None,None,FALSE,0,0
6/25/2021 20:12,1.41E+18,Misinformation,"Pakistan put on UKs travel red list is another example. Pakistan sustained and contained #COVID. India who had the delta variant remained off the list. On 4th of May India had reported  382,146 new cases &amp; Pakistan reported 0. Pakistan was on red list and India wasn’t.",COVID,Twitter for iPhone,64072954,Shezreh Mirza,ShezrehMirza,Karachi and Badin,NONE,"Associate Lawyer at Ministry of Law and Justice. Proud Spartan, Major Economics & Public Policy. LLM-LPC. #GYC2012 #CYP2012 #ILCC2019",None,FALSE,37326,1245,138,8/9/2009 0:21,4704,None,TRUE,FALSE,50327,None,NONE,FALSE,FALSE,None,None,None,None,FALSE,2,12
6/25/2021 20:05,1.41E+18,Credible,"With #COVID -19, we know that Black communities have been more devastated. More than 23 % of all reported COVID-19 deaths are of Black people in the USA. However, Canada has still not collected specific race-based data in #maternalmortality with #covid.  https://t.co/53RotWgOzW",COVID,Twitter for iPhone,2907068391,Sandra Mutilva,SandraMutilva,"Ottawa, Ontario. ",NONE,Ph.D.(c) Organizational Leadership. MBA. Healthcare Innovator. Entrepreneur. Martial Arts practitioner. Amateur Astronomist & Sommelier. Emeritus Midwife.,https://t.co/1iHawvaLGD,FALSE,88,64,7,12/6/2014 1:00,4119,None,TRUE,FALSE,1722,None,NONE,FALSE,FALSE,None,None,None,None,FALSE,0,0
6/25/2021 19:03,1.41E+18,Credible,"“Officials reported 17 new cases on Friday, taking the cluster to 65 cases. It is the first lockdown in #Australia largest city since December. The country has consistently maintained very low rates of #Covid transmission.” ⁦@BBCWorld⁩ #DeltaVariant https://t.co/tdWSykAAvK",Australia,Twitter for iPhone,1229675046,Christina Ayiotis,christinayiotis,United States,NONE,#CyberExecutive #GeneralCounsel #MotherOfMathGoddess #Cook #WorldTraveller #InfoSec #Privacy #CyberEvangelist #DiversityAdvocate #AI #CyberRiskManagement,https://t.co/yXrcODm2wH,FALSE,3607,3598,658,3/1/2013 12:17,61262,None,TRUE,FALSE,109769,None,NONE,FALSE,FALSE,None,None,None,None,FALSE,1,1
6/25/2021 18:21,1.41E+18,Credible,"Lancaster County COVID Numbers (06/25/21):  Total Deaths: 1,163 Deaths reported today: 0 Total Cases: 55,386 Cases reported today: 6 Mortality Rate: 2.10% (PA= 2.28%, Natl= 1.80%) Total Tests: 216,139 Tests reported today: 176 % today's tests positive: 3.41% #COVID",COVID,Twitter Web App,3008955041,Zak Gregg,ZakGregg,"Lancaster, PA",NONE,"Queer,  he/him/grandpa, Still aggregating COVID numbers in Lancaster County, Proud @LancStandsUp Member. Thoughts are my own😁.",https://t.co/gfj4PflLIe,FALSE,261,130,5,2/1/2015 1:10,2660,None,TRUE,FALSE,2314,None,NONE,FALSE,TRUE,None,None,None,None,FALSE,0,0
6/25/2021 18:04,1.41E+18,Credible,"#Covid Watch: Numbers and Developments  The number of reported #coronavirus  cases from India stood at 3,01,66,593 at the time of publishing this newsletter, with the death toll at 3,93,887.Hindu",Covid,Twitter Web App,112811227,dn.rath@gmail.com,dn_rath,Ahmedabad,NONE,"Social Activist, write on social,political,cultural issues.HumanRight,people's movement Believe in Marxism,progressive literature,art& culture,Anti Imperialism,",None,FALSE,470,2484,0,2/9/2010 19:52,4418,None,FALSE,FALSE,32670,None,NONE,FALSE,FALSE,None,None,None,None,FALSE,0,0
6/25/2021 17:30,1.41E+18,Credible,"#Covid-19: #Andalucía lowers its incidence rate for the fifth day in a row to 165.2  Some 1,328 new positive cases of #coronavirus have been reported, along with two deaths in the @AndaluciaJunta region  https://t.co/Alar9rpyLe",Covid,TweetDeck,869818514,SUR in English,SUR_English,"Malaga, Spain",NONE,"SUR in English, the English-language newspaper for Southern Spain.",https://t.co/DLogVUwLhd,FALSE,5750,663,123,10/9/2012 12:42,419,None,TRUE,FALSE,12111,None,NONE,FALSE,FALSE,None,None,None,None,FALSE,1,1
6/25/2021 16:54,1.41E+18,Credible,45k+ New #Covid cases Reported today in India.  (60k recovered)  Stay Safe.. Be Vaccinated 👍  #CovidIndia #COVID19India,Covid,Twitter for Android,3316848282,TollywoodBoxoffice.IN,TBO_Updates,Hyderabad,NONE,"Official Twitter Handle of https://t.co/2DkwTB9VIi, Portal for Tollywood News, Boxoffice Updates.  Contact us at info@tollywoodboxoffice.in",https://t.co/ZHgk2srDSu,FALSE,16623,273,25,8/16/2015 14:07,1255,None,TRUE,FALSE,8602,None,NONE,FALSE,FALSE,None,None,None,None,FALSE,3,25
6/25/2021 16:51,1.41E+18,Credible,"#Goa | 222 new #COVID cases, 277 recoveries and 5 deaths reported in the last 24 hours.  Active cases: 2667 Total recoveries: 1,59,954  Death toll: 3027  #CoronaVirusUpdates #COVID19 #CoronaPandemic https://t.co/gvSDhqVaCL",Goa,Twitter for Android,1.11E+18,First India,thefirstindia,"Jaipur, India",NONE,Welcome to the Official Twitter page of First India Newspaper. Follow us for the latest updates. #FirstIndia | 📱Download App: https://t.co/ttcbQyyCKj,https://t.co/vkIswW9aBZ,FALSE,7425,231,19,4/4/2019 10:16,239,None,TRUE,FALSE,88614,None,NONE,FALSE,FALSE,None,None,None,None,FALSE,0,0
6/25/2021 16:36,1.41E+18,Credible,"#Rajasthan #CoronaUpdate  131 #COVID cases reported Out of which 12 from #Jaipur Today's #Recovered✅277.  No death for the 2nd consecutive day.  State has consistently done well to bend Covid curve.  Disciplined behaviour, following rules is required to win this battle. 👏👏👏",Rajasthan,Twitter for Android,2844745946,Mr Kumawat Ji ✪,MrKumawatJi,"Jaipur, India",NONE,CEO & Founder : @AKGJAIPUR Businessman Bussiness Coach Motivational Speaker,https://t.co/HY1Wq3Skoy,FALSE,410,557,0,10/7/2014 20:57,9322,None,TRUE,FALSE,2384,None,NONE,FALSE,FALSE,None,None,None,None,FALSE,0,1
6/25/2021 15:36,1.41E+18,Misinformation,"Maharashtra - • 9,677 new Covid cases in the state today • 156 #COVID-19 deaths reported in the state today.",COVID,Twitter Web App,140334695,Satya Prakash Sharma,mumbaireporter,Mumbai,NONE,"Journalist @Republic @Republic_Bharat Former Correspondent at India News @inkhabar satyanews@gmail.com   विचार निजी है, सन्स्थान के नही !",https://t.co/Vw163uRZnD,FALSE,531,1859,5,5/5/2010 6:57,2062,None,TRUE,FALSE,6076,None,NONE,FALSE,FALSE,None,None,None,None,FALSE,0,2
